,City,P_avg_per_m_sec,Population,P_avg_per_m_new,Expl_t_avg_sec,month,dummy_space,dummy_time,year,t,Reg_russian,Reg,Federal_district,lat,lon,city_id,month_dt
181,Азнакаево,82039,34750,,27 д 23 ч,05,0,1,2024,65,Республика Татарстан,respublika-tatarstan,Приволжский,54.85,53.06667,584,2024-05-01
182,Азов,77500,81924,,,04,0,0,2022,40,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2022-04-01
183,Азов,77381,81924,,,05,0,0,2022,41,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2022-05-01
184,Азов,72822,81924,,15 д 9 ч,06,0,0,2022,42,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2022-06-01
185,Азов,72802,81924,,23 д 2 ч,07,0,0,2022,43,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2022-07-01
186,Азов,76164,81924,,41 д 2 ч,08,0,0,2022,44,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2022-08-01
187,Азов,74443,81924,,15 д 21 ч,09,0,0,2022,45,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2022-09-01
188,Азов,76425,81924,,41 д 21 ч,10,0,0,2022,46,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2022-10-01
189,Азов,76316,81924,,46 д,11,0,0,2022,47,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2022-11-01
190,Азов,75500,81924,,41 д 1 ч,12,0,0,2022,48,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2022-12-01
191,Азов,76533,81924,,54 д 5 ч,01,0,0,2023,49,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2023-01-01
192,Азов,74324,81924,81678.0,32 д 21 ч,02,0,0,2023,50,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2023-02-01
193,Азов,79161,81924,,53 д 4 ч,03,0,0,2023,51,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2023-03-01
194,Азов,80831,81924,,32 д 21 ч,04,0,0,2023,52,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2023-04-01
195,Азов,76744,81924,,82 д 20 ч,05,0,0,2023,53,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2023-05-01
196,Азов,76452,81924,82000.0,42 д 22 ч,06,0,0,2023,54,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2023-06-01
197,Азов,76608,81924,,64 д 14 ч,07,0,0,2023,55,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2023-07-01
198,Азов,83160,81924,,21 д 20 ч,08,0,0,2023,56,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2023-08-01
199,Азов,86806,81924,85333.0,14 д 11 ч,09,0,0,2023,57,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2023-09-01
200,Азов,87500,81924,91000.0,34 д 9 ч,10,0,0,2023,58,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2023-10-01
201,Азов,90171,81924,92000.0,37 д 18 ч,11,0,0,2023,59,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2023-11-01
202,Азов,92083,81924,90022.0,103 д 8 ч,12,0,1,2023,60,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2023-12-01
203,Азов,93441,81924,91000.0,22 д 21 ч,01,0,1,2024,61,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2024-01-01
204,Азов,98856,81924,90500.0,26 д 16 ч,02,0,1,2024,62,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2024-02-01
205,Азов,96667,81924,93281.0,10 д 9 ч,03,0,1,2024,63,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2024-03-01
206,Азов,92045,81924,99468.0,26 д 9 ч,04,0,1,2024,64,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2024-04-01
207,Азов,99455,81924,99619.0,11 д 8 ч,05,0,1,2024,65,Ростовская область,rostovskaya-oblast,Южный,47.1,39.41667,550,2024-05-01
208,Ак-Довурак,20374,12456,,,04,0,0,2022,40,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2022-04-01
209,Ак-Довурак,16978,12456,,,05,0,0,2022,41,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2022-05-01
210,Ак-Довурак,35597,12456,,508 д 14 ч,06,0,0,2022,42,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2022-06-01
211,Ак-Довурак,28283,12456,,32 д 19 ч,07,0,0,2022,43,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2022-07-01
212,Ак-Довурак,25133,12456,,50 д 17 ч,08,0,0,2022,44,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2022-08-01
213,Ак-Довурак,24242,12456,,,09,0,0,2022,45,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2022-09-01
214,Ак-Довурак,36458,12456,,,10,0,0,2022,46,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2022-10-01
215,Ак-Довурак,31434,12456,,12 д 23 ч,11,0,0,2022,47,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2022-11-01
216,Ак-Довурак,33557,12456,,15 д 23 ч,12,0,0,2022,48,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2022-12-01
217,Ак-Довурак,43210,12456,,,01,0,0,2023,49,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2023-01-01
218,Ак-Довурак,61590,12456,,87 д 7 ч,02,0,0,2023,50,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2023-02-01
219,Ак-Довурак,42349,12456,,41 д 4 ч,03,0,0,2023,51,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2023-03-01
220,Ак-Довурак,34746,12456,,,04,0,0,2023,52,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2023-04-01
221,Ак-Довурак,68847,12456,,6 д 22 ч,05,0,0,2023,53,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2023-05-01
222,Ак-Довурак,38724,12456,,44 д,06,0,0,2023,54,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2023-06-01
223,Ак-Довурак,45486,12456,,18 д 23 ч,07,0,0,2023,55,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2023-07-01
224,Ак-Довурак,37755,12456,,32 д 4 ч,08,0,0,2023,56,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2023-08-01
225,Ак-Довурак,50695,12456,,73 д 10 ч,09,0,0,2023,57,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2023-09-01
226,Ак-Довурак,33247,12456,,14 д 21 ч,10,0,0,2023,58,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2023-10-01
227,Ак-Довурак,49389,12456,,72 д 8 ч,11,0,0,2023,59,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2023-11-01
228,Ак-Довурак,41754,12456,,150 д 18 ч,12,0,1,2023,60,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2023-12-01
229,Ак-Довурак,39394,12456,,35 д 10 ч,01,0,1,2024,61,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2024-01-01
230,Ак-Довурак,54120,12456,,72 д 16 ч,02,0,1,2024,62,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2024-02-01
231,Ак-Довурак,52360,12456,,28 д 1 ч,03,0,1,2024,63,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2024-03-01
232,Ак-Довурак,45608,12456,,7 д 22 ч,04,0,1,2024,64,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2024-04-01
233,Ак-Довурак,50118,12456,,32 д,05,0,1,2024,65,Республика Тыва,respublika-tyva,Сибирский,51.16667,90.6,942,2024-05-01
234,Алатырь,21226,32265,,,04,0,0,2022,40,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2022-04-01
235,Алатырь,38229,32265,,,05,0,0,2022,41,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2022-05-01
236,Алатырь,23704,32265,,20 д 9 ч,06,0,0,2022,42,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2022-06-01
237,Алатырь,32540,32265,,37 д 20 ч,07,0,0,2022,43,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2022-07-01
238,Алатырь,30986,32265,,51 д 19 ч,08,0,0,2022,44,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2022-08-01
239,Алатырь,32796,32265,,55 д 2 ч,09,0,0,2022,45,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2022-09-01
240,Алатырь,26316,32265,,,10,0,0,2022,46,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2022-10-01
241,Алатырь,62500,32265,,6 д 21 ч,11,0,0,2022,47,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2022-11-01
242,Алатырь,24074,32265,,,12,0,0,2022,48,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2022-12-01
243,Алатырь,38514,32265,,2 д 1 ч,01,0,0,2023,49,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2023-01-01
244,Алатырь,25896,32265,,32 д 16 ч,02,0,0,2023,50,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2023-02-01
245,Алатырь,27174,32265,,20 д 4 ч,03,0,0,2023,51,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2023-03-01
246,Алатырь,28858,32265,,,04,0,0,2023,52,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2023-04-01
247,Алатырь,31024,32265,,8 д 5 ч,05,0,0,2023,53,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2023-05-01
248,Алатырь,34369,32265,,31 д 1 ч,06,0,0,2023,54,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2023-06-01
249,Алатырь,42440,32265,,177 д 17 ч,07,0,0,2023,55,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2023-07-01
250,Алатырь,29803,32265,,,08,0,0,2023,56,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2023-08-01
251,Алатырь,36855,32265,,,09,0,0,2023,57,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2023-09-01
252,Алатырь,30035,32265,,55 д 21 ч,10,0,0,2023,58,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2023-10-01
253,Алатырь,23494,32265,,,11,0,0,2023,59,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2023-11-01
254,Алатырь,39080,32265,,2 д 23 ч,12,0,1,2023,60,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2023-12-01
255,Алатырь,22472,32265,,,01,0,1,2024,61,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2024-01-01
256,Алатырь,58696,32265,,,02,0,1,2024,62,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2024-02-01
257,Алатырь,31128,32265,,,03,0,1,2024,63,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2024-03-01
258,Алатырь,20698,32265,,15 д 12 ч,04,0,1,2024,64,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2024-04-01
259,Алатырь,35836,32265,,1 д 8 ч,05,0,1,2024,65,Чувашская Республика,chuvashskaya-respublika,Приволжский,54.85,46.58333,853,2024-05-01
260,Алейск,44118,25380,,,04,0,0,2022,40,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2022-04-01
261,Алейск,40698,25380,,,05,0,0,2022,41,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2022-05-01
262,Алейск,27397,25380,,,06,0,0,2022,42,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2022-06-01
263,Алейск,51002,25380,,1 д 14 ч,07,0,0,2022,43,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2022-07-01
264,Алейск,53173,25380,,27 д 21 ч,08,0,0,2022,44,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2022-08-01
265,Алейск,47619,25380,,,09,0,0,2022,45,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2022-09-01
266,Алейск,53281,25380,,,10,0,0,2022,46,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2022-10-01
267,Алейск,50314,25380,,,11,0,0,2022,47,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2022-11-01
268,Алейск,46667,25380,,30 д 3 ч,12,0,0,2022,48,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2022-12-01
269,Алейск,59810,25380,,9 д 14 ч,01,0,0,2023,49,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2023-01-01
270,Алейск,54445,25380,,115 д 16 ч,02,0,0,2023,50,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2023-02-01
271,Алейск,52500,25380,,52 д 3 ч,03,0,0,2023,51,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2023-03-01
272,Алейск,47368,25380,,45 д 14 ч,04,0,0,2023,52,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2023-04-01
273,Алейск,61905,25380,,25 д 13 ч,05,0,0,2023,53,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2023-05-01
274,Алейск,52455,25380,,25 д 5 ч,06,0,0,2023,54,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2023-06-01
275,Алейск,46126,25380,,46 д 14 ч,07,0,0,2023,55,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2023-07-01
276,Алейск,62275,25380,,4 д 17 ч,08,0,0,2023,56,Алтайский край,altayskiy-kray,Сибирский,52.5,82.78333,760,2023-08-01
